0.0	1.700000	1.700000	1.000000
0.5	1.402852	1.747271	1.296531
1.0	1.140422	1.770903	1.589504
1.5	0.913853	1.773037	1.855650
2.0	0.723632	1.756777	2.077940
2.5	0.568271	1.725710	2.247918
3.0	0.444356	1.683427	2.364992
3.5	0.347306	1.633167	2.433986
4.0	0.272238	1.577636	2.462447
4.5	0.214590	1.518972	2.458572
5.0	0.170445	1.458794	2.429988
5.5	0.136622	1.398289	2.383197
6.0	0.110625	1.338303	2.323452
6.5	0.090545	1.279424	2.254855
7.0	0.074938	1.222052	2.180532
7.5	0.062724	1.166445	2.102834
8.0	0.053093	1.112763	2.023502
8.5	0.045443	1.061096	1.943819
9.0	0.039321	1.011481	1.864716
9.5	0.034386	0.963921	1.786863
10.0	0.030381	0.918393	1.710738
10.5	0.027112	0.874857	1.636669
11.0	0.024427	0.833260	1.564879
11.5	0.022213	0.793545	1.495507
12.0	0.020379	0.755647	1.428634
12.5	0.018857	0.719498	1.364295
13.0	0.017591	0.685031	1.302491
13.5	0.016538	0.652177	1.243199
14.0	0.015665	0.620869	1.186379
14.5	0.014945	0.591041	1.131975
15.0	0.014355	0.562627	1.079926
15.5	0.013878	0.535565	1.030160
16.0	0.013501	0.509794	0.982603
16.5	0.013212	0.485255	0.937180
17.0	0.013003	0.461891	0.893812
17.5	0.012866	0.439649	0.852422
18.0	0.012796	0.418475	0.812931
18.5	0.012789	0.398320	0.775264
19.0	0.012841	0.379137	0.739346
19.5	0.012951	0.360879	0.705103
20.0	0.013118	0.343502	0.672465
20.5	0.013340	0.326965	0.641363
21.0	0.013617	0.311229	0.611729
21.5	0.013952	0.296254	0.583501
22.0	0.014344	0.282005	0.556615
22.5	0.014796	0.268447	0.531013
23.0	0.015310	0.255547	0.506638
23.5	0.015889	0.243273	0.483434
24.0	0.016536	0.231596	0.461350
24.5	0.017256	0.220487	0.440334
25.0	0.018054	0.209919	0.420340
25.5	0.018934	0.199866	0.401321
26.0	0.019902	0.190303	0.383233
26.5	0.020966	0.181207	0.366035
27.0	0.022132	0.172555	0.349686
27.5	0.023408	0.164326	0.334150
28.0	0.024803	0.156500	0.319388
28.5	0.026327	0.149058	0.305368
29.0	0.027990	0.141981	0.292057
29.5	0.029804	0.135252	0.279422
30.0	0.031782	0.128853	0.267436
30.5	0.033937	0.122771	0.256070
31.0	0.036285	0.116988	0.245297
31.5	0.038840	0.111492	0.235092
32.0	0.041622	0.106268	0.225432
32.5	0.044648	0.101303	0.216295
33.0	0.047940	0.096586	0.207659
33.5	0.051520	0.092104	0.199505
34.0	0.055410	0.087846	0.191814
34.5	0.059637	0.083802	0.184569
35.0	0.064227	0.079962	0.177755
35.5	0.069210	0.076317	0.171356
36.0	0.074616	0.072856	0.165359
36.5	0.080478	0.069572	0.159751
37.0	0.086830	0.066456	0.154523
37.5	0.093709	0.063501	0.149663
38.0	0.101152	0.060699	0.145164
38.5	0.109198	0.058043	0.141018
39.0	0.117889	0.055526	0.137220
39.5	0.127265	0.053143	0.133765
40.0	0.137369	0.050886	0.130652
40.5	0.148245	0.048751	0.127879
41.0	0.159933	0.046732	0.125448
41.5	0.172475	0.044824	0.123361
42.0	0.185913	0.043021	0.121625
42.5	0.200281	0.041320	0.120246
43.0	0.215616	0.039715	0.119237
43.5	0.231946	0.038203	0.118612
44.0	0.249294	0.036780	0.118388
44.5	0.267678	0.035441	0.118587
45.0	0.287104	0.034183	0.119236
45.5	0.307570	0.033003	0.120368
46.0	0.329062	0.031897	0.122022
46.5	0.351552	0.030862	0.124244
47.0	0.374995	0.029895	0.127089
47.5	0.399331	0.028992	0.130621
48.0	0.424481	0.028152	0.134919
48.5	0.450343	0.027371	0.140070
49.0	0.476796	0.026647	0.146181
49.5	0.503694	0.025976	0.153376
50.0	0.530867	0.025357	0.161797
50.5	0.558118	0.024786	0.171613
51.0	0.585226	0.024261	0.183018
51.5	0.611942	0.023779	0.196234
52.0	0.637991	0.023337	0.211519
52.5	0.663071	0.022933	0.229164
53.0	0.686856	0.022563	0.249499
53.5	0.708995	0.022225	0.272891
54.0	0.729119	0.021915	0.299741
54.5	0.746838	0.021630	0.330484
55.0	0.761754	0.021366	0.365574
55.5	0.773465	0.021120	0.405470
56.0	0.781579	0.020887	0.450615
56.5	0.785726	0.020662	0.501405
57.0	0.785576	0.020442	0.558144
57.5	0.780863	0.020222	0.621005
